name,ages,errors,site,lat,lon,group average,group std_dev,group std_error,x_3413,y_3413
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9208,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9251,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,8886,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,11000,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9504,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9497,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,11473,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9316,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9171,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9188,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9647,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9452,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,10033,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9549,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9476,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9611,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,10091,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,10013,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9208,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9251,,,-216775.46447391208,-2802553.45339508
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,8886,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,11000,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9504,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9497,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,11473,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9316,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9171,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9188,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9647,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9452,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,10033,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9549,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9476,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9611,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,10091,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,10013,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9208,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9251,,,-217264.3143626268,-2802581.7259888733
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,8886,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,11000,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9504,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9497,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,11473,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9316,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9171,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9188,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9647,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9452,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,10033,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9549,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9476,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9611,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,10091,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,10013,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9208,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9251,,,-217330.06900918938,-2802249.410525907
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,8886,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,11000,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9504,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9497,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,11473,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9316,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9171,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9188,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9647,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9452,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,10033,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9549,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9476,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9611,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,10091,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,10013,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9208,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9251,,,-217338.16935163742,-2802239.6612965832
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,8886,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,11000,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9504,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9497,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,11473,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9316,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9171,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9188,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9647,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9452,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,10033,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9549,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9476,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9611,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,10091,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,10013,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9208,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9251,,,-217448.30210950878,-2802333.7289714175
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,8886,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,11000,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9504,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9497,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,11473,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9316,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9171,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9188,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9647,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9452,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,10033,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9549,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9476,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9611,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,10091,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,10013,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9208,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9251,,,-217672.35518017656,-2802538.6621303335
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,8886,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,11000,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9504,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9497,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,11473,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9316,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9171,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9188,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9647,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9452,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,10033,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9549,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9476,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9611,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,10091,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,10013,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9208,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9251,,,-217748.77796993326,-2802838.2865397534
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,8886,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,11000,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9504,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9497,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,11473,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9316,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9171,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9188,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9647,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9452,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,10033,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9549,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9476,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9611,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,10091,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,10013,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9208,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9251,,,-218017.81632429248,-2802772.905809592
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,8886,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,11000,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9504,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9497,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,11473,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9316,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9171,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9188,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9647,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9452,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,10033,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9549,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9476,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9611,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,10091,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,10013,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9208,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9251,,,-218182.8130965102,-2802812.5143297585
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,8886,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,11000,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9504,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9497,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,11473,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9316,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9171,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9188,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9647,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9452,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,10033,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9549,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9476,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9611,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,10091,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,10013,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9208,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9251,,,-217954.05238731552,-2803016.1602293975
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,8886,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,11000,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9504,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9497,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,11473,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9316,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9171,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9188,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9647,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9452,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,10033,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9549,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9476,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9611,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,10091,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,10013,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9208,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9251,,,-217947.9569078068,-2803020.054706071
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,8886,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,11000,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9504,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9497,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,11473,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9316,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9171,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9188,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9647,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9452,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,10033,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9549,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9476,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9611,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,10091,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,10013,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9208,,,-217866.05642188052,-2803289.8019835195
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9251,,,-217866.05642188052,-2803289.8019835195
RECM-16GRO-23,8548,397,RECM,66.80196,-50.75574,8548,,,-255382.31501694888,-2533657.670202234
RECM-16GRO-23,8548,397,RECM,66.80196,-50.75574,8350,,,-255382.31501694888,-2533657.670202234
RECM-16GRO-23,8548,397,RECM,66.80196,-50.75574,8722,,,-255382.31501694888,-2533657.670202234
RECM-16GRO-22,8350,235,RECM,66.80159,-50.75763,8548,,,-255470.07564443315,-2533690.737558239
RECM-16GRO-22,8350,235,RECM,66.80159,-50.75763,8350,,,-255470.07564443315,-2533690.737558239
RECM-16GRO-22,8350,235,RECM,66.80159,-50.75763,8722,,,-255470.07564443315,-2533690.737558239
RECM-16GRO-24,8722,266,RECM,66.802,-50.75494,8548,,,-255346.48637598558,-2533656.75002158
RECM-16GRO-24,8722,266,RECM,66.802,-50.75494,8350,,,-255346.48637598558,-2533656.75002158
RECM-16GRO-24,8722,266,RECM,66.802,-50.75494,8722,,,-255346.48637598558,-2533656.75002158
SAM1-16GRO-52,9950,449,SAM1,67.0318,-52.39431,9950,,,-324394.006177783,-2499639.0298604914
SAM1-16GRO-52,9950,449,SAM1,67.0318,-52.39431,10003,,,-324394.006177783,-2499639.0298604914
SAM1-16GRO-52,9950,449,SAM1,67.0318,-52.39431,10083,,,-324394.006177783,-2499639.0298604914
SAM1-16GRO-52,9950,449,SAM1,67.0318,-52.39431,10201,,,-324394.006177783,-2499639.0298604914
SAM1-16GRO-52,9950,449,SAM1,67.0318,-52.39431,10033,,,-324394.006177783,-2499639.0298604914
SAM1-16GRO-52,9950,449,SAM1,67.0318,-52.39431,10251,,,-324394.006177783,-2499639.0298604914
SAM1-16GRO-51,10003,407,SAM1,67.03007,-52.39363,9950,,,-324389.41263256734,-2499836.0976517196
SAM1-16GRO-51,10003,407,SAM1,67.03007,-52.39363,10003,,,-324389.41263256734,-2499836.0976517196
SAM1-16GRO-51,10003,407,SAM1,67.03007,-52.39363,10083,,,-324389.41263256734,-2499836.0976517196
SAM1-16GRO-51,10003,407,SAM1,67.03007,-52.39363,10201,,,-324389.41263256734,-2499836.0976517196
SAM1-16GRO-51,10003,407,SAM1,67.03007,-52.39363,10033,,,-324389.41263256734,-2499836.0976517196
SAM1-16GRO-51,10003,407,SAM1,67.03007,-52.39363,10251,,,-324389.41263256734,-2499836.0976517196
SAM1-16GRO-49,10083,360,SAM1,67.03027,-52.39563,9950,,,-324473.77380041813,-2499802.4355060165
SAM1-16GRO-49,10083,360,SAM1,67.03027,-52.39563,10003,,,-324473.77380041813,-2499802.4355060165
SAM1-16GRO-49,10083,360,SAM1,67.03027,-52.39563,10083,,,-324473.77380041813,-2499802.4355060165
SAM1-16GRO-49,10083,360,SAM1,67.03027,-52.39563,10201,,,-324473.77380041813,-2499802.4355060165
SAM1-16GRO-49,10083,360,SAM1,67.03027,-52.39563,10033,,,-324473.77380041813,-2499802.4355060165
SAM1-16GRO-49,10083,360,SAM1,67.03027,-52.39563,10251,,,-324473.77380041813,-2499802.4355060165
SAM1-16GRO-54,10201,284,SAM1,67.03444,-52.3899,9950,,,-324163.3685625265,-2499369.137581448
SAM1-16GRO-54,10201,284,SAM1,67.03444,-52.3899,10003,,,-324163.3685625265,-2499369.137581448
