name,ages,errors,site,lat,lon,group average,group std_dev,group std_error
GL1562,7526,1093,STOREKOLD-,76.08667,-18.64208,11265,,
GL1562,7526,1093,STOREKOLD-,76.08667,-18.64208,11629,,
GL1562,7526,1093,STOREKOLD-,76.08667,-18.64208,9643,,
GL1562,7526,1093,STOREKOLD-,76.08667,-18.64208,10206,,
GL1561,11858,643,STOREKOLD-,76.08543,-18.64192,7526,,
GL1561,11858,643,STOREKOLD-,76.08543,-18.64192,11858,,
GL1561,11858,643,STOREKOLD-,76.08543,-18.64192,11265,,
GL1561,11858,643,STOREKOLD-,76.08543,-18.64192,11629,,
GL1561,11858,643,STOREKOLD-,76.08543,-18.64192,9643,,
GL1561,11858,643,STOREKOLD-,76.08543,-18.64192,10206,,
GL1563,11265,346,STOREKOLD-,76.08826,-18.65223,7526,,
GL1563,11265,346,STOREKOLD-,76.08826,-18.65223,11858,,
GL1563,11265,346,STOREKOLD-,76.08826,-18.65223,11265,,
GL1563,11265,346,STOREKOLD-,76.08826,-18.65223,11629,,
GL1563,11265,346,STOREKOLD-,76.08826,-18.65223,9643,,
GL1563,11265,346,STOREKOLD-,76.08826,-18.65223,10206,,
GL1564,11629,881,STOREKOLD-,76.08894,-18.65232,7526,,
GL1564,11629,881,STOREKOLD-,76.08894,-18.65232,11858,,
GL1564,11629,881,STOREKOLD-,76.08894,-18.65232,11265,,
GL1564,11629,881,STOREKOLD-,76.08894,-18.65232,11629,,
GL1564,11629,881,STOREKOLD-,76.08894,-18.65232,9643,,
GL1564,11629,881,STOREKOLD-,76.08894,-18.65232,10206,,
GL1567,9643,991,STOREKOLD-,76.08941,-18.65243,7526,,
GL1567,9643,991,STOREKOLD-,76.08941,-18.65243,11858,,
GL1567,9643,991,STOREKOLD-,76.08941,-18.65243,11265,,
GL1567,9643,991,STOREKOLD-,76.08941,-18.65243,11629,,
GL1567,9643,991,STOREKOLD-,76.08941,-18.65243,9643,,
GL1567,9643,991,STOREKOLD-,76.08941,-18.65243,10206,,
GL1566,10206,561,STOREKOLD-,76.08934,-18.65239,7526,,
GL1566,10206,561,STOREKOLD-,76.08934,-18.65239,11858,,
GL1566,10206,561,STOREKOLD-,76.08934,-18.65239,11265,,
GL1566,10206,561,STOREKOLD-,76.08934,-18.65239,11629,,
GL1566,10206,561,STOREKOLD-,76.08934,-18.65239,9643,,
GL1566,10206,561,STOREKOLD-,76.08934,-18.65239,10206,,
NKu02,9241,638,TA-M5,66.15481,-37.04726,9241,,
GL1736,10288,429,TASER2,77.664,-69.60056,10288,,
FST08-02,7892,158,TASIUSSAQ-,69.2019,-51.086,7892,,
FST08-02,7892,158,TASIUSSAQ-,69.2019,-51.086,8333,,
FST08-02,7892,158,TASIUSSAQ-,69.2019,-51.086,8168,,
FST08-02,7892,158,TASIUSSAQ-,69.2019,-51.086,8159,,
FST08-02,7892,158,TASIUSSAQ-,69.2019,-51.086,8111,,
FST08-02,7892,158,TASIUSSAQ-,69.2019,-51.086,8001,,
FST08-01,8333,142,TASIUSSAQ-,69.2022,-51.0878,7892,,
FST08-01,8333,142,TASIUSSAQ-,69.2022,-51.0878,8333,,
FST08-01,8333,142,TASIUSSAQ-,69.2022,-51.0878,8168,,
FST08-01,8333,142,TASIUSSAQ-,69.2022,-51.0878,8159,,
FST08-01,8333,142,TASIUSSAQ-,69.2022,-51.0878,8111,,
FST08-01,8333,142,TASIUSSAQ-,69.2022,-51.0878,8001,,
09GRO-12,8168,189,TASIUSSAQ-,69.113,-51.0343,7892,,
09GRO-12,8168,189,TASIUSSAQ-,69.113,-51.0343,8333,,
09GRO-12,8168,189,TASIUSSAQ-,69.113,-51.0343,8168,,
09GRO-12,8168,189,TASIUSSAQ-,69.113,-51.0343,8159,,
09GRO-12,8168,189,TASIUSSAQ-,69.113,-51.0343,8111,,
09GRO-12,8168,189,TASIUSSAQ-,69.113,-51.0343,8001,,
09GRO-09,8159,155,TASIUSSAQ-,69.113,-51.036,7892,,
09GRO-09,8159,155,TASIUSSAQ-,69.113,-51.036,8333,,
09GRO-09,8159,155,TASIUSSAQ-,69.113,-51.036,8168,,
09GRO-09,8159,155,TASIUSSAQ-,69.113,-51.036,8159,,
09GRO-09,8159,155,TASIUSSAQ-,69.113,-51.036,8111,,
09GRO-09,8159,155,TASIUSSAQ-,69.113,-51.036,8001,,
09GRO-08,8111,202,TASIUSSAQ-,69.1131,-51.0371,7892,,
09GRO-08,8111,202,TASIUSSAQ-,69.1131,-51.0371,8333,,
09GRO-08,8111,202,TASIUSSAQ-,69.1131,-51.0371,8168,,
09GRO-08,8111,202,TASIUSSAQ-,69.1131,-51.0371,8159,,
09GRO-08,8111,202,TASIUSSAQ-,69.1131,-51.0371,8111,,
09GRO-08,8111,202,TASIUSSAQ-,69.1131,-51.0371,8001,,
09GRO-11,8001,186,TASIUSSAQ-,69.1129,-51.0344,7892,,
09GRO-11,8001,186,TASIUSSAQ-,69.1129,-51.0344,8333,,
09GRO-11,8001,186,TASIUSSAQ-,69.1129,-51.0344,8168,,
09GRO-11,8001,186,TASIUSSAQ-,69.1129,-51.0344,8159,,
09GRO-11,8001,186,TASIUSSAQ-,69.1129,-51.0344,8111,,
09GRO-11,8001,186,TASIUSSAQ-,69.1129,-51.0344,8001,,
TSQM-16GRO-32,11988,405,TSQM,67.04926,-52.90968,11988,,
TSQM-16GRO-32,11988,405,TSQM,67.04926,-52.90968,11369,,
TSQM-16GRO-32,11988,405,TSQM,67.04926,-52.90968,11334,,
TSQM-16GRO-32,11988,405,TSQM,67.04926,-52.90968,11709,,
TSQM-16GRO-32,11988,405,TSQM,67.04926,-52.90968,11022,,
TSQM-16GRO-34,11369,386,TSQM,67.04987,-52.91194,11988,,
TSQM-16GRO-34,11369,386,TSQM,67.04987,-52.91194,11369,,
TSQM-16GRO-34,11369,386,TSQM,67.04987,-52.91194,11334,,
TSQM-16GRO-34,11369,386,TSQM,67.04987,-52.91194,11709,,
TSQM-16GRO-34,11369,386,TSQM,67.04987,-52.91194,11022,,
TSQM-16GRO-35,11334,318,TSQM,67.05123,-52.91484,11988,,
TSQM-16GRO-35,11334,318,TSQM,67.05123,-52.91484,11369,,
TSQM-16GRO-35,11334,318,TSQM,67.05123,-52.91484,11334,,
TSQM-16GRO-35,11334,318,TSQM,67.05123,-52.91484,11709,,
TSQM-16GRO-35,11334,318,TSQM,67.05123,-52.91484,11022,,
TSQM-16GRO-36,11709,317,TSQM,67.0533,-52.91747,11988,,
TSQM-16GRO-36,11709,317,TSQM,67.0533,-52.91747,11369,,
TSQM-16GRO-36,11709,317,TSQM,67.0533,-52.91747,11334,,
TSQM-16GRO-36,11709,317,TSQM,67.0533,-52.91747,11709,,
TSQM-16GRO-36,11709,317,TSQM,67.0533,-52.91747,11022,,
TSQM-16GRO-33,11022,421,TSQM,67.04841,-52.90932,11988,,
TSQM-16GRO-33,11022,421,TSQM,67.04841,-52.90932,11369,,
TSQM-16GRO-33,11022,421,TSQM,67.04841,-52.90932,11334,,
TSQM-16GRO-33,11022,421,TSQM,67.04841,-52.90932,11709,,
TSQM-16GRO-33,11022,421,TSQM,67.04841,-52.90932,11022,,
10-CF-9,9597,1056,UmiM,71.0808,-22.4552,9597,,
UVKG-16GRO-21,7998,303,UVKG,66.80608,-50.76029,7998,,
UVKG-16GRO-21,7998,303,UVKG,66.80608,-50.76029,7865,,
UVKG-16GRO-21,7998,303,UVKG,66.80608,-50.76029,7829,,
UVKG-16GRO-21,7998,303,UVKG,66.80608,-50.76029,8438,,
UVKG-16GRO-20,7865,245,UVKG,66.80582,-50.76134,7998,,
UVKG-16GRO-20,7865,245,UVKG,66.80582,-50.76134,7865,,
UVKG-16GRO-20,7865,245,UVKG,66.80582,-50.76134,7829,,
UVKG-16GRO-20,7865,245,UVKG,66.80582,-50.76134,8438,,
UVKG-16GRO-18,7829,277,UVKG,66.80584,-50.76294,7998,,
UVKG-16GRO-18,7829,277,UVKG,66.80584,-50.76294,7865,,
UVKG-16GRO-18,7829,277,UVKG,66.80584,-50.76294,7829,,
UVKG-16GRO-18,7829,277,UVKG,66.80584,-50.76294,8438,,
UVKG-16GRO-19,8438,334,UVKG,66.80578,-50.76169,7998,,
UVKG-16GRO-19,8438,334,UVKG,66.80578,-50.76169,7865,,
UVKG-16GRO-19,8438,334,UVKG,66.80578,-50.76169,7829,,
UVKG-16GRO-19,8438,334,UVKG,66.80578,-50.76169,8438,,
MKG-152,10972,313,VINKE-RTMO,70.562,-26.105,10972,,
MKG-152,10972,313,VINKE-RTMO,70.562,-26.105,11099,,
MKG-152,10972,313,VINKE-RTMO,70.562,-26.105,10961,,
MKG-152,10972,313,VINKE-RTMO,70.562,-26.105,11482,,
MKG-152,10972,313,VINKE-RTMO,70.562,-26.105,9554,,
MKG-152,10972,313,VINKE-RTMO,70.562,-26.105,11738,,
MKG-152,10972,313,VINKE-RTMO,70.562,-26.105,10752,,
MKG-152,10972,313,VINKE-RTMO,70.562,-26.105,10772,,
MKG-151,11099,239,VINKE-RTMO,70.561,-26.105,10972,,
MKG-151,11099,239,VINKE-RTMO,70.561,-26.105,11099,,
MKG-151,11099,239,VINKE-RTMO,70.561,-26.105,10961,,
MKG-151,11099,239,VINKE-RTMO,70.561,-26.105,11482,,
MKG-151,11099,239,VINKE-RTMO,70.561,-26.105,9554,,
MKG-151,11099,239,VINKE-RTMO,70.561,-26.105,11738,,
MKG-151,11099,239,VINKE-RTMO,70.561,-26.105,10752,,
MKG-151,11099,239,VINKE-RTMO,70.561,-26.105,10772,,
MKG-148,10961,232,VINKE-RTMO,70.562,-26.105,10972,,
MKG-148,10961,232,VINKE-RTMO,70.562,-26.105,11099,,
MKG-148,10961,232,VINKE-RTMO,70.562,-26.105,10961,,
MKG-148,10961,232,VINKE-RTMO,70.562,-26.105,11482,,
MKG-148,10961,232,VINKE-RTMO,70.562,-26.105,9554,,
MKG-148,10961,232,VINKE-RTMO,70.562,-26.105,11738,,
MKG-148,10961,232,VINKE-RTMO,70.562,-26.105,10752,,
MKG-148,10961,232,VINKE-RTMO,70.562,-26.105,10772,,
MKG-145,11482,269,VINKE-RTMO,70.564,-26.105,10972,,
MKG-145,11482,269,VINKE-RTMO,70.564,-26.105,11099,,
MKG-145,11482,269,VINKE-RTMO,70.564,-26.105,10961,,
MKG-145,11482,269,VINKE-RTMO,70.564,-26.105,11482,,
MKG-145,11482,269,VINKE-RTMO,70.564,-26.105,9554,,
MKG-145,11482,269,VINKE-RTMO,70.564,-26.105,11738,,
MKG-145,11482,269,VINKE-RTMO,70.564,-26.105,10752,,
MKG-145,11482,269,VINKE-RTMO,70.564,-26.105,10772,,
MKG-142,9554,370,VINKE-RTMO,70.566,-26.105,10972,,
MKG-142,9554,370,VINKE-RTMO,70.566,-26.105,11099,,
MKG-142,9554,370,VINKE-RTMO,70.566,-26.105,10961,,
MKG-142,9554,370,VINKE-RTMO,70.566,-26.105,11482,,
MKG-142,9554,370,VINKE-RTMO,70.566,-26.105,9554,,
MKG-142,9554,370,VINKE-RTMO,70.566,-26.105,11738,,
MKG-142,9554,370,VINKE-RTMO,70.566,-26.105,10752,,
MKG-142,9554,370,VINKE-RTMO,70.566,-26.105,10772,,
MKG-144,11738,320,VINKE-RTMO,70.564,-26.105,10972,,
MKG-144,11738,320,VINKE-RTMO,70.564,-26.105,11099,,
MKG-144,11738,320,VINKE-RTMO,70.564,-26.105,10961,,
MKG-144,11738,320,VINKE-RTMO,70.564,-26.105,11482,,
MKG-144,11738,320,VINKE-RTMO,70.564,-26.105,9554,,
MKG-144,11738,320,VINKE-RTMO,70.564,-26.105,11738,,
MKG-144,11738,320,VINKE-RTMO,70.564,-26.105,10752,,
MKG-144,11738,320,VINKE-RTMO,70.564,-26.105,10772,,
MKG-141,10752,279,VINKE-RTMO,70.567,-26.105,10972,,
MKG-141,10752,279,VINKE-RTMO,70.567,-26.105,11099,,
MKG-141,10752,279,VINKE-RTMO,70.567,-26.105,10961,,
MKG-141,10752,279,VINKE-RTMO,70.567,-26.105,11482,,
MKG-141,10752,279,VINKE-RTMO,70.567,-26.105,9554,,
MKG-141,10752,279,VINKE-RTMO,70.567,-26.105,11738,,
MKG-141,10752,279,VINKE-RTMO,70.567,-26.105,10752,,
MKG-141,10752,279,VINKE-RTMO,70.567,-26.105,10772,,
MKG-140,10772,275,VINKE-RTMO,70.568,-26.105,10972,,
MKG-140,10772,275,VINKE-RTMO,70.568,-26.105,11099,,
MKG-140,10772,275,VINKE-RTMO,70.568,-26.105,10961,,
MKG-140,10772,275,VINKE-RTMO,70.568,-26.105,11482,,
MKG-140,10772,275,VINKE-RTMO,70.568,-26.105,9554,,
MKG-140,10772,275,VINKE-RTMO,70.568,-26.105,11738,,
MKG-140,10772,275,VINKE-RTMO,70.568,-26.105,10752,,
MKG-140,10772,275,VINKE-RTMO,70.568,-26.105,10772,,
22-ZAC-18,7370,838,ZAK-EM1,74.4755,-20.6414,7370,,
22-ZAC-18,7370,838,ZAK-EM1,74.4755,-20.6414,11965,,
22-ZAC-18,7370,838,ZAK-EM1,74.4755,-20.6414,12281,,
22-ZAC-19,11965,601,ZAK-EM1,74.4783,-20.6298,7370,,
22-ZAC-19,11965,601,ZAK-EM1,74.4783,-20.6298,11965,,
22-ZAC-19,11965,601,ZAK-EM1,74.4783,-20.6298,12281,,
22-ZAC-20,12281,638,ZAK-EM1,74.4781,-20.6234,7370,,
22-ZAC-20,12281,638,ZAK-EM1,74.4781,-20.6234,11965,,
22-ZAC-20,12281,638,ZAK-EM1,74.4781,-20.6234,12281,,
22-ZAC-24,11503,544,ZAK-SEM5,74.5262,-20.6929,11503,,
22-ZAC-24,11503,544,ZAK-SEM5,74.5262,-20.6929,11319,,
22-ZAC-24,11503,544,ZAK-SEM5,74.5262,-20.6929,11573,,
22-ZAC-25,11319,888,ZAK-SEM5,74.5263,-20.6928,11503,,
22-ZAC-25,11319,888,ZAK-SEM5,74.5263,-20.6928,11319,,
22-ZAC-25,11319,888,ZAK-SEM5,74.5263,-20.6928,11573,,
22-ZAC-26,11573,470,ZAK-SEM5,74.5263,-20.6931,11503,,
22-ZAC-26,11573,470,ZAK-SEM5,74.5263,-20.6931,11319,,
22-ZAC-26,11573,470,ZAK-SEM5,74.5263,-20.6931,11573,,
22-ZAC-29,10608,521,ZAK-SEM7,74.5236,-20.6955,10608,,
22-ZAC-29,10608,521,ZAK-SEM7,74.5236,-20.6955,11692,,
22-ZAC-28,11692,689,ZAK-SEM7,74.5236,-20.6955,10608,,
22-ZAC-28,11692,689,ZAK-SEM7,74.5236,-20.6955,11692,,
22-ZAC-33,10186,527,ZAK-VMI,74.5001,-20.6264,10186,,
22-ZAC-04,11721,665,ZAK-VMO,74.4842,-20.5944,11721,,
22-ZAC-04,11721,665,ZAK-VMO,74.4842,-20.5944,10040,,
22-ZAC-04,11721,665,ZAK-VMO,74.4842,-20.5944,11629,,
22-ZAC-04,11721,665,ZAK-VMO,74.4842,-20.5944,10908,,
22-ZAC-B1,10040,480,ZAK-VMO,74.4848,-20.5849,11721,,
22-ZAC-B1,10040,480,ZAK-VMO,74.4848,-20.5849,10040,,
22-ZAC-B1,10040,480,ZAK-VMO,74.4848,-20.5849,11629,,
22-ZAC-B1,10040,480,ZAK-VMO,74.4848,-20.5849,10908,,
22-ZAC-B2,11629,451,ZAK-VMO,74.486,-20.5967,11721,,
22-ZAC-B2,11629,451,ZAK-VMO,74.486,-20.5967,10040,,
22-ZAC-B2,11629,451,ZAK-VMO,74.486,-20.5967,11629,,
22-ZAC-B2,11629,451,ZAK-VMO,74.486,-20.5967,10908,,
22-ZAC-01b,10908,779,ZAK-VMO,74.4869,-20.5797,11721,,
22-ZAC-01b,10908,779,ZAK-VMO,74.4869,-20.5797,10040,,
22-ZAC-01b,10908,779,ZAK-VMO,74.4869,-20.5797,11629,,
22-ZAC-01b,10908,779,ZAK-VMO,74.4869,-20.5797,10908,,
22-ZAC-12,11358,455,ZAK-WM1,74.4991,-20.4379,11358,,
22-ZAC-17,12257,3287,ZAK-WMU,74.4828,-20.5145,12257,,
